,puma,AssedImprov_perc_07,LotArea_07,availFAR_perc_07,st_2007,YearBuilt_07,is_residential
727256,4101.0,0.0,3742.0,100.0,,0.0,N
727274,3807.0,73.8,8556.0,56.8,,1900.0,N
727283,3801.0,75.7,8810.0,-16.0,,1960.0,N
727297,3703.0,79.6,3742.0,50.0,,1930.0,Y
727340,4103.0,66.5,7500.0,40.0,,1940.0,Y
727375,3903.0,82.9,4200.0,28.3,,1950.0,Y
727404,4015.0,88.8,1720.0,59.3,,1933.0,N
727416,4017.0,84.2,1933.0,-45.6,,1910.0,Y
727444,4109.0,83.0,17200.0,-16.0,,1958.0,N
727475,3810.0,47.6,17460.0,-9.4,9.0,1900.0,N
727511,,28.6,2858.0,100.0,,0.0,N
727522,3808.0,77.4,34500.0,-170.0,,1920.0,N
727523,3901.0,0.0,3800.0,100.0,,0.0,N
727662,3901.0,39.4,12500.0,91.7,,1911.0,Y
727677,3902.0,78.2,12154.0,14.0,,1975.0,Y
727679,3806.0,0.1,251762.0,100.0,,0.0,N
727690,4011.0,5.5,2200.0,100.0,,0.0,N
727740,3803.0,16.7,1998.0,55.5,,1909.0,Y
727756,3810.0,58.3,1784.0,69.5,,1915.0,N
727849,4108.0,83.7,2500.0,24.4,,1945.0,Y
727911,4009.0,76.7,3381.0,37.6,,1963.0,N
727929,4103.0,79.6,2642.0,18.3,,1950.0,Y
727933,4009.0,76.8,59000.0,-102.4,8.0,1966.0,Y
727934,4018.0,84.8,3010.0,-75.0,,1925.0,Y
727954,3809.0,81.0,8068.0,-4.1,38.0,2000.0,Y
727963,4016.0,87.4,4017.0,-16.7,,1931.0,Y
727964,4102.0,69.4,9720.0,63.5,,1964.0,N
727982,4009.0,73.4,3000.0,33.3,,1920.0,Y
728077,4003.0,96.9,1958.0,-10.0,8.0,1900.0,Y
728092,3803.0,70.0,1249.0,52.0,,1910.0,Y
728098,4005.0,70.0,1983.0,13.5,,1920.0,Y
728102,4009.0,50.8,12500.0,66.4,,1960.0,N
728172,4014.0,86.5,2003.0,18.4,,1905.0,Y
728238,4114.0,75.5,5000.0,56.0,,1925.0,Y
728277,4007.0,82.0,1733.0,16.0,,1899.0,Y
728278,4001.0,73.9,6250.0,63.4,,1931.0,N
728447,4105.0,82.3,6000.0,45.0,,1955.0,Y
728457,4103.0,74.6,4320.0,40.0,,1945.0,Y
728486,4012.0,85.4,1945.0,39.1,,1945.0,Y
728490,4103.0,76.4,4000.0,46.0,,1950.0,Y
728494,3901.0,78.9,10000.0,80.0,,1960.0,Y
728507,3809.0,46.5,3120.0,-39.5,,1900.0,N
728549,3702.0,76.2,3894.0,47.2,,1970.0,Y
728553,4102.0,65.8,4142.0,32.1,,1930.0,N
728558,4105.0,83.2,4000.0,51.7,,1945.0,Y
728562,4101.0,68.6,4278.0,88.8,,1931.0,N
728578,4103.0,84.8,1600.0,0.0,,1950.0,Y
728608,3901.0,86.6,10670.0,10.0,,1987.0,Y
728609,4002.0,33.8,2015.0,83.5,,1931.0,N
728628,4016.0,91.1,3000.0,28.4,,1920.0,Y
728655,4106.0,72.0,5214.0,66.7,,1920.0,Y
728657,4016.0,63.7,4957.0,64.5,,0.0,N
728679,3804.0,0.0,1875.0,100.0,,0.0,N
728709,4004.0,94.4,2012.0,50.2,1.0,1905.0,Y
728711,4009.0,81.3,2167.0,-16.0,,1965.0,Y
728719,3901.0,78.8,12305.0,86.7,,1935.0,Y
728776,3810.0,60.1,1303.0,56.0,,1920.0,N
728795,4009.0,80.2,2500.0,62.2,,1925.0,Y
728810,4011.0,82.9,13917.0,50.0,,1925.0,N
728856,4103.0,78.0,5410.0,6.0,,1920.0,Y
728862,3709.0,13.5,2575.0,73.3,,1800.0,N
728873,4018.0,0.0,3167.0,100.0,,0.0,N
728888,4103.0,83.9,4267.0,-5.0,,1920.0,Y
728890,4104.0,79.1,7590.0,56.0,,1930.0,Y
728977,4016.0,81.2,2500.0,5.0,,1925.0,Y
728980,4103.0,80.8,3750.0,25.0,,1920.0,Y
729057,3902.0,80.1,6000.0,70.0,,1925.0,Y
729062,4105.0,84.3,4000.0,41.7,,1955.0,Y
729074,4005.0,86.3,2744.0,79.5,,1899.0,Y
729078,4017.0,79.1,2000.0,50.4,,1920.0,Y
729101,4013.0,83.9,2000.0,11.1,,1910.0,Y
729113,4001.0,77.6,7500.0,0.0,,1931.0,N
729132,4105.0,61.8,8700.0,37.0,,1960.0,N
729179,3807.0,58.3,2435.0,56.5,,1925.0,N
729183,3705.0,0.0,19944.0,100.0,,0.0,N
729224,3901.0,84.2,10000.0,36.7,,1980.0,Y
729242,4017.0,84.2,2707.0,36.8,,1905.0,Y
729324,3901.0,80.3,4500.0,52.0,,1955.0,Y
729338,4103.0,79.8,5000.0,66.7,,1910.0,Y
729353,4103.0,83.6,13750.0,64.0,,1920.0,Y
729392,4001.0,28.2,2433.0,100.0,,0.0,Y
729426,4012.0,94.7,2003.0,1.2,6.0,1925.0,Y
729462,4005.0,84.4,1770.0,100.0,,0.0,Y
729480,4016.0,82.5,3432.0,-21.7,,1955.0,Y
729502,4002.0,86.7,1500.0,34.2,,1915.0,Y
729544,3805.0,70.0,2159.0,27.5,,1930.0,Y
729595,4105.0,83.8,3300.0,28.0,,1935.0,Y
729648,4103.0,84.9,2627.0,71.6,,1930.0,Y
729675,4006.0,83.2,1535.0,44.0,,1901.0,Y
729680,4006.0,91.9,2600.0,42.7,8.0,1910.0,Y
729682,4013.0,81.7,3000.0,26.7,,1925.0,Y
729707,4113.0,91.1,1500.0,72.6,,1930.0,N
729713,3807.0,68.9,3834.0,53.5,,2006.0,N
729812,4109.0,81.2,120000.0,7.0,,1931.0,N
729841,4113.0,82.9,2160.0,3.3,,1950.0,Y
729862,4105.0,77.8,4000.0,60.0,,1950.0,Y
729873,3902.0,84.7,4000.0,-5.0,,1965.0,Y
729902,4113.0,84.3,1857.0,46.7,,1925.0,Y
729917,4016.0,89.4,2000.0,4.4,,1945.0,Y
729949,4114.0,83.7,2650.0,43.3,,1920.0,Y
729962,4009.0,76.1,1700.0,-75.0,,1930.0,Y
729986,4007.0,93.4,2500.0,54.7,,1930.0,N
730035,4103.0,84.6,2660.0,55.5,,1925.0,Y
730089,4112.0,87.0,3125.0,33.3,,1920.0,Y
730120,3902.0,69.7,13736.0,92.0,,1899.0,Y
730123,4106.0,84.3,4800.0,44.0,,1940.0,Y
730149,3701.0,89.0,5000.0,100.0,,0.0,N
730161,3903.0,73.9,9000.0,55.0,,1931.0,N
730177,3901.0,52.1,360000.0,90.5,,1963.0,N
730186,4017.0,85.1,2000.0,-55.6,,1925.0,Y
730200,4108.0,83.5,2310.0,54.4,,1955.0,Y
730210,4105.0,76.8,4000.0,58.3,,1950.0,Y
730225,4109.0,83.4,3299.0,30.4,,1941.0,Y
730288,4113.0,83.7,4177.0,58.3,,1955.0,Y
730293,4018.0,81.7,2500.0,44.0,,1935.0,Y
730301,4005.0,69.9,2500.0,42.4,,1900.0,Y
730306,4001.0,3.6,2950.0,94.7,,1987.0,N
730332,3702.0,65.6,6547.0,78.6,,1910.0,Y
730345,4004.0,86.8,2200.0,72.1,,1900.0,Y
730357,3803.0,97.9,2523.0,5.5,,1901.0,Y
730370,4103.0,82.7,15980.0,82.0,,1920.0,Y
730407,3710.0,93.9,5000.0,58.0,,1931.0,N
730444,4110.0,83.4,1942.0,-18.9,,1960.0,Y
730475,3809.0,85.1,2364.0,35.3,16.0,1900.0,Y
730538,4007.0,85.6,2258.0,62.1,,1910.0,Y
730547,4002.0,0.0,1372.0,100.0,,0.0,N
730622,4112.0,0.0,8607.0,76.7,,1910.0,Y
730639,4111.0,85.0,1600.0,49.6,,1925.0,Y
730641,,,1600.0,21.4,,2007.0,Y
730646,4105.0,78.3,4000.0,48.0,,1950.0,Y
730647,4016.0,83.3,6943.0,0.0,,1930.0,N
730676,3807.0,34.4,2468.0,69.9,,1910.0,Y
730682,3810.0,66.8,1877.0,35.8,,1899.0,Y
730774,4001.0,51.3,1733.0,50.0,,1930.0,N
730829,4109.0,49.8,5000.0,75.0,,1941.0,N
730846,3807.0,55.9,4937.0,100.0,,0.0,N
730853,4006.0,83.3,2000.0,38.0,,1899.0,Y
730867,4103.0,81.4,4750.0,14.0,,1955.0,Y
730950,4113.0,77.1,5500.0,64.0,,1950.0,Y
730993,4013.0,80.8,2920.0,28.9,,1925.0,Y
731022,4016.0,83.3,1600.0,-6.7,,1950.0,Y
731033,4005.0,87.5,1565.0,21.8,,1901.0,Y
731044,4002.0,83.3,2500.0,-44.0,,1901.0,Y
731057,3810.0,58.7,2508.0,8.2,,1900.0,Y
731116,4014.0,73.5,3025.0,0.0,,1931.0,N
731138,4017.0,84.8,3000.0,52.0,,1935.0,Y
731154,4003.0,81.6,1967.0,44.4,,1899.0,Y
731189,4002.0,91.4,2200.0,46.5,,1931.0,Y
731191,4103.0,77.0,11250.0,68.0,,1910.0,Y
731263,,0.0,1520.0,100.0,,0.0,N
731265,4014.0,10.3,6013.0,91.5,,1931.0,N
731287,4102.0,85.0,3120.0,71.0,,1920.0,Y
731295,4105.0,80.9,4000.0,48.0,,1950.0,Y
731369,4110.0,75.1,7511.0,47.5,,1931.0,N
731374,4105.0,85.7,4000.0,60.0,,1935.0,Y
731381,4006.0,70.0,2358.0,49.0,,1931.0,Y
731394,4112.0,83.6,4187.0,48.0,,1935.0,Y
731404,4003.0,69.9,1514.0,45.7,,1931.0,Y
731408,4017.0,84.0,2500.0,-4.8,,1925.0,Y
731490,4007.0,86.4,2500.0,78.2,,1910.0,Y
731502,4001.0,93.8,4275.0,66.7,,1950.0,N
731508,3706.0,77.6,5000.0,93.0,,1901.0,Y
731547,4003.0,92.5,4740.0,64.2,,1990.0,N
731573,4004.0,69.9,2787.0,26.0,,1930.0,Y
731615,3807.0,0.0,2000.0,100.0,,0.0,N
731620,3903.0,75.9,7316.0,63.3,,1940.0,Y
731664,4112.0,89.6,5000.0,71.7,15.0,1920.0,Y
731683,4005.0,81.8,2200.0,59.3,,1899.0,Y
731690,3810.0,70.2,4902.0,-16.2,,1915.0,N
731702,4112.0,83.8,3200.0,25.0,,1930.0,Y
731708,4112.0,83.0,2531.0,-18.3,,1930.0,Y
731713,3806.0,16.7,60154.0,85.1,,1967.0,N
731732,3807.0,79.7,16675.0,47.2,,1923.0,N
731767,4104.0,81.0,5000.0,26.7,,1920.0,Y
731772,4004.0,86.0,2000.0,48.1,,1901.0,Y
731777,4006.0,0.0,16800.0,100.0,,0.0,N
731779,4004.0,0.0,676.0,100.0,,0.0,N
731782,4102.0,0.0,2500.0,100.0,,0.0,N
731824,4014.0,0.0,6000.0,100.0,,0.0,N
731837,4014.0,70.0,1903.0,19.0,,1930.0,Y
731844,3809.0,47.6,2398.0,39.5,,1900.0,Y
731864,,0.0,13400.0,100.0,,0.0,N
731969,3902.0,0.0,3000.0,100.0,,0.0,N
731973,3903.0,82.2,5000.0,64.0,,1955.0,Y
731986,4010.0,92.3,3740.0,-7.8,,1931.0,N
731999,4106.0,78.0,11000.0,8.0,,1940.0,Y
732030,4001.0,79.0,1110.0,9.0,,1899.0,Y
732031,4004.0,70.0,2719.0,0.0,,1910.0,Y
732070,,0.0,2700.0,100.0,,0.0,N
732071,,0.0,2000.0,100.0,,0.0,N
732096,4018.0,81.7,2190.0,64.6,,1950.0,Y
732120,4109.0,83.1,1900.0,60.1,,1930.0,Y
732174,3810.0,38.7,2502.0,32.1,,1930.0,Y
732280,3902.0,80.8,6706.0,54.0,,1901.0,Y
732287,4104.0,77.7,10742.0,77.8,,1930.0,Y
732363,4002.0,85.0,2500.0,58.8,,1931.0,N
732373,4017.0,84.2,2000.0,45.6,,1915.0,Y
732384,3808.0,42.3,2835.0,19.7,,1910.0,N
732405,4104.0,84.7,1800.0,-56.7,,1945.0,Y
732445,4013.0,82.6,2000.0,-15.6,,1905.0,Y
732495,4005.0,74.3,2475.0,58.0,,1899.0,Y
732526,4103.0,83.0,3031.0,23.3,,1935.0,Y
732529,4014.0,70.3,3406.0,50.4,,1920.0,Y
732552,4113.0,83.1,4000.0,58.3,,1945.0,Y
732608,,0.0,4836.0,100.0,,0.0,N
732631,4002.0,85.6,1641.0,15.2,,1931.0,Y
732667,3801.0,84.5,3700.0,52.0,,1920.0,Y
732685,3902.0,0.0,1500.0,100.0,,0.0,N
732811,4017.0,84.5,2800.0,49.6,,1920.0,Y
732818,4001.0,58.0,2500.0,65.3,,1950.0,N
732821,4018.0,83.4,1185.0,54.5,,1910.0,Y
732830,4111.0,84.7,3125.0,40.0,,1920.0,Y
732857,4013.0,84.1,6000.0,25.0,,1925.0,Y
732875,4014.0,85.3,2604.0,-88.0,,1997.0,Y
732890,,,6294.0,-87.0,,0.0,N
732909,4014.0,84.8,2000.0,60.9,,1950.0,Y
733020,3808.0,32.5,2007.0,-9.0,,1920.0,Y
733031,4013.0,68.7,6470.0,24.0,,1940.0,Y
733078,4010.0,69.9,2000.0,-1.2,,1931.0,Y
733080,4006.0,96.4,5392.0,-17.0,,1910.0,N
733115,3803.0,83.2,1682.0,48.5,,1900.0,Y
733118,4114.0,87.1,3830.0,81.1,,1899.0,Y
733135,4006.0,92.6,18076.0,37.0,,1901.0,N
733150,3803.0,0.0,2093.0,100.0,,0.0,N
733160,3805.0,56.1,3746.0,49.8,,1910.0,Y
733168,4101.0,82.3,4320.0,72.0,,1925.0,Y
733171,4103.0,85.2,2500.0,70.0,,1920.0,Y
733211,4105.0,82.8,4200.0,0.0,,1935.0,Y
733238,4005.0,70.1,2000.0,-9.5,,1931.0,Y
733261,3902.0,48.1,4466.0,100.0,,0.0,N
733262,4106.0,85.3,2349.0,10.0,,1935.0,Y
733265,3806.0,59.3,2043.0,15.7,,1900.0,Y
733275,3705.0,74.7,5616.0,-177.0,24.0,1931.0,Y
733289,3705.0,0.0,1508.0,100.0,,0.0,N
733297,4002.0,83.6,1850.0,38.3,,1899.0,Y
733300,4114.0,94.2,3197.0,-35.2,6.0,1931.0,Y
733301,4014.0,67.5,1965.0,63.2,,1920.0,Y
733308,4003.0,0.0,2500.0,100.0,,0.0,N
733309,4007.0,58.8,10330.0,48.1,,1917.0,N
733321,4017.0,84.5,2483.0,31.2,,1925.0,Y
733356,4105.0,81.4,2080.0,54.7,,1931.0,Y
733373,4106.0,84.2,4840.0,45.6,,1945.0,Y
733384,4110.0,84.3,2000.0,-75.6,,1970.0,Y
733415,4001.0,82.1,2500.0,60.5,,1899.0,Y
733417,4114.0,82.9,6000.0,-6.0,,1915.0,Y
733422,4012.0,0.0,1290.0,100.0,,0.0,N
733430,3903.0,82.7,5700.0,58.0,,1950.0,Y
733446,4108.0,83.8,1610.0,-16.7,,1945.0,Y
733459,4014.0,84.7,2858.0,52.0,,1920.0,Y
733476,4002.0,39.7,4790.0,78.2,,1931.0,N
733525,4013.0,71.0,1740.0,3.5,,1920.0,Y
733612,3710.0,81.2,5000.0,50.0,,1946.0,N
733657,4003.0,0.0,1875.0,100.0,,0.0,N
733673,4018.0,0.0,2000.0,100.0,,0.0,N
733717,3808.0,76.2,17296.0,-36.5,180.0,1963.0,Y
733724,4016.0,84.7,2200.0,10.0,,1945.0,Y
733725,4014.0,74.5,4007.0,73.3,,1910.0,Y
733774,3702.0,0.0,3667.0,100.0,,0.0,N
733778,,0.0,1895.0,100.0,,0.0,N
733783,3808.0,48.6,1492.0,61.3,,1915.0,N
733823,4008.0,0.0,5500.0,100.0,,0.0,N
733839,4112.0,85.1,4000.0,40.0,,1950.0,Y
733848,4010.0,0.0,2000.0,100.0,,0.0,N
733961,4101.0,83.1,2000.0,23.3,,1940.0,Y
733963,4014.0,85.7,4820.0,47.2,,1920.0,Y
733968,3810.0,47.2,5115.0,-15.1,22.0,1910.0,Y
734013,4101.0,0.0,3114.0,100.0,,0.0,N
734046,3805.0,66.5,2054.0,20.2,,1910.0,Y
734077,4003.0,87.1,1675.0,22.6,,1899.0,Y
734084,4008.0,0.0,2000.0,100.0,,0.0,N
734109,4112.0,83.1,4000.0,10.0,,1930.0,Y
734148,4005.0,69.9,1550.0,-3.0,,1920.0,Y
734212,4105.0,79.6,4000.0,28.0,,1950.0,Y
734253,3805.0,68.6,1951.0,52.4,8.0,1910.0,Y
734349,4103.0,79.0,6500.0,26.0,,1920.0,Y
734367,4016.0,87.9,3800.0,13.3,,1935.0,Y
734375,4004.0,83.8,867.0,-17.5,,1899.0,Y
734377,4109.0,82.1,2283.0,37.0,,1921.0,Y
734402,4114.0,84.0,2500.0,31.7,,1930.0,Y
734415,4002.0,82.9,2000.0,38.3,,1920.0,Y
734424,4112.0,82.5,3000.0,13.3,,1950.0,Y
734428,4111.0,82.3,3107.0,70.0,,1931.0,N
734432,4110.0,77.7,1936.0,24.4,,1960.0,Y
734437,3807.0,89.1,2500.0,56.1,,1901.0,Y
734525,4110.0,82.0,1995.0,8.9,,1940.0,Y
734559,3805.0,51.2,2554.0,21.5,,1930.0,Y
734588,4108.0,83.3,5070.0,55.6,,1920.0,Y
734603,3807.0,24.0,2271.0,61.8,,1925.0,N
734669,4106.0,79.4,6000.0,52.0,,1945.0,Y
734685,4006.0,84.7,2412.0,46.1,,1901.0,Y
734753,4002.0,96.6,2500.0,-7.0,8.0,1931.0,Y
734773,3809.0,47.3,2660.0,55.2,,0.0,N
734784,3807.0,44.4,15063.0,100.0,,0.0,N
734948,4113.0,84.0,4000.0,24.4,,1975.0,Y
734985,3703.0,72.8,5000.0,50.0,,1925.0,Y
735007,4005.0,69.9,2200.0,37.9,,1920.0,Y
735010,4010.0,78.9,2405.0,42.4,,2007.0,Y
735025,3805.0,67.9,1711.0,77.3,,1901.0,Y
735050,4106.0,83.9,1800.0,5.6,,1940.0,Y
735124,4101.0,50.0,5000.0,83.0,,1952.0,N
735146,3903.0,83.0,3517.0,12.2,,1910.0,Y
735156,4005.0,83.1,1348.0,28.0,,1899.0,Y
735157,4004.0,85.3,2000.0,-33.3,,1901.0,Y
735172,,0.0,3500.0,100.0,,0.0,N
735194,3810.0,8.1,2102.0,70.1,,1920.0,N
735199,4002.0,93.5,13200.0,31.7,,1931.0,N
735205,4001.0,53.9,1369.0,69.7,,1950.0,N
735284,3805.0,74.8,10216.0,-6.9,1.0,1920.0,N
735320,4101.0,78.7,2500.0,79.8,,1910.0,Y
735335,4006.0,57.1,3933.0,60.1,,1910.0,N
735337,4016.0,74.5,987.0,100.0,,0.0,N
735364,4013.0,84.9,2500.0,14.4,,1925.0,Y
735365,4109.0,24.8,96000.0,75.5,,1950.0,N
735379,4001.0,70.0,1892.0,38.3,,1920.0,Y
735381,4001.0,97.3,2512.0,9.9,6.0,1920.0,Y
735414,4109.0,82.0,7500.0,0.0,,1931.0,N
735513,4109.0,83.6,2000.0,74.1,,1901.0,Y
735555,4107.0,82.1,4598.0,78.5,,1920.0,Y
735592,4015.0,81.0,2175.0,12.2,,1925.0,Y
735608,3903.0,0.0,11128.0,100.0,,0.0,N
735667,4111.0,84.3,4000.0,57.8,,1920.0,Y
735669,4002.0,0.0,1900.0,100.0,,0.0,N
735675,4004.0,57.9,2174.0,42.4,,1830.0,Y
735705,4108.0,83.9,1800.0,-24.4,,1940.0,Y
735707,3705.0,85.4,2500.0,74.4,,1901.0,Y
735789,3710.0,76.6,25625.0,4.5,,1932.0,N
735811,4106.0,82.2,2520.0,43.3,,1925.0,Y
735862,4108.0,85.7,2467.0,32.2,,1945.0,Y
735890,4112.0,84.7,7500.0,44.0,,1925.0,Y
735891,4001.0,94.4,2500.0,58.8,,0.0,N
735907,4113.0,81.4,4000.0,25.0,,1945.0,Y
735923,4012.0,84.7,2003.0,53.9,,1955.0,Y
736000,3810.0,36.7,8912.0,80.0,,1920.0,N
736011,4106.0,77.4,5700.0,54.0,,1960.0,Y
736062,3701.0,63.6,5000.0,56.3,,1962.0,N
736096,4006.0,83.7,2950.0,70.0,,1905.0,Y
736119,4016.0,81.2,1800.0,40.0,,1925.0,Y
736147,,0.0,4000.0,100.0,,0.0,N
736168,4016.0,76.0,2000.0,10.0,,1935.0,Y
736169,4104.0,83.4,3998.0,36.0,,1940.0,Y
736238,4101.0,83.7,3750.0,74.5,,1905.0,Y
736241,4002.0,69.9,1600.0,38.3,,1931.0,Y
736251,3808.0,64.0,2395.0,18.2,,1900.0,Y
736260,4013.0,79.9,2904.0,48.1,,1899.0,Y
736268,4106.0,85.2,9516.0,62.0,,1920.0,Y
736307,3804.0,89.8,2071.0,51.2,,1900.0,Y
736366,4106.0,0.0,4172.0,100.0,,0.0,N
736451,4103.0,80.9,3800.0,44.0,,1945.0,Y
736456,4102.0,83.2,2500.0,100.0,,0.0,N
736484,4103.0,81.6,5000.0,51.7,,1920.0,Y
736508,4103.0,77.8,4563.0,25.0,,1930.0,Y
736510,4101.0,79.8,8333.0,89.3,,1910.0,Y
736512,4012.0,70.0,2504.0,47.3,,1925.0,Y
736612,3807.0,24.4,4400.0,-2.5,1.0,1910.0,N
736628,4105.0,83.8,4000.0,24.0,,1945.0,Y
736738,3903.0,86.9,2233.0,35.0,,1920.0,Y
736797,4008.0,0.0,1550.0,100.0,,0.0,N
736825,3901.0,72.2,4560.0,60.0,,1955.0,Y
736843,4107.0,70.0,2500.0,-9.6,,1910.0,Y
736858,3709.0,72.9,4963.0,61.6,,1930.0,Y
736891,4016.0,83.6,2500.0,16.0,6.0,1932.0,Y
736934,3901.0,77.4,9100.0,81.7,,1925.0,Y
736942,4002.0,0.0,2500.0,100.0,,0.0,N
736947,4003.0,82.5,2000.0,30.0,,1899.0,Y
736961,,0.0,5000.0,100.0,,0.0,N
736970,3809.0,91.6,3175.0,66.7,7.0,1900.0,Y
736977,3901.0,74.7,10900.0,48.3,,1980.0,Y
737072,4002.0,80.0,8000.0,84.4,,1920.0,Y
737099,4016.0,87.4,18350.0,74.4,,1927.0,N
737118,4005.0,83.9,24625.0,35.5,,1910.0,N
737157,4110.0,81.1,2500.0,10.4,,1930.0,Y
737212,4004.0,80.3,3200.0,22.0,,1900.0,Y
737213,4112.0,83.8,2435.0,34.4,,1950.0,Y
737271,4002.0,0.0,22975.0,100.0,,0.0,N
737273,3810.0,88.6,2307.0,16.0,,1900.0,Y
737281,3805.0,66.1,13990.0,-18.2,,1930.0,Y
737289,3710.0,61.0,21488.0,55.2,,1913.0,N
737292,4016.0,84.8,2000.0,25.6,,1925.0,Y
737358,3808.0,6.5,1580.0,77.8,,1910.0,N
737361,4013.0,69.9,2500.0,-11.1,,1920.0,Y
737437,3710.0,85.5,2500.0,41.6,,1930.0,Y
737452,4009.0,77.2,5100.0,43.3,,1960.0,Y
737460,4016.0,78.0,5000.0,70.6,,1927.0,N
737480,3710.0,87.5,3944.0,-35.8,15.0,1904.0,Y
737506,4002.0,82.9,2000.0,38.3,,1920.0,Y
737537,4107.0,20.3,2500.0,80.8,,0.0,N
737565,4114.0,0.0,33316.0,100.0,,0.0,N
737592,4009.0,82.7,2000.0,-8.9,,1935.0,Y
737643,4109.0,60.4,1900.0,24.0,,1931.0,Y
737661,3809.0,32.3,1400.0,74.3,,1920.0,N
737697,3903.0,84.3,4000.0,63.3,,1920.0,Y
737702,4109.0,32.7,20000.0,91.0,,1958.0,N
737728,4102.0,83.0,88890.0,58.8,,1964.0,N
737754,4002.0,67.6,4000.0,58.8,,1931.0,N
737778,4103.0,79.3,10000.0,46.0,,1915.0,Y
737781,4017.0,79.8,3600.0,38.4,,1920.0,Y
737838,,0.0,1900.0,100.0,,0.0,N
737923,3810.0,1.1,10355.0,97.5,,1940.0,N
737961,4013.0,85.7,2000.0,33.3,,1925.0,Y
737974,3901.0,0.0,11000.0,100.0,,0.0,N
738069,3901.0,80.8,4000.0,41.7,,1935.0,Y
738091,3902.0,82.1,842573.0,10.0,,1978.0,N
738122,3901.0,0.0,7000.0,100.0,,0.0,N
738139,4001.0,0.0,1000.0,100.0,,0.0,N
738239,4103.0,1.0,3800.0,100.0,,0.0,N
738285,4103.0,76.2,9779.0,6.0,,1935.0,Y
738317,4111.0,83.3,4563.0,50.4,,1915.0,Y
738365,4001.0,1.7,7950.0,100.0,,1986.0,N
738367,4016.0,87.3,2307.0,44.0,,1920.0,Y
738393,4106.0,84.6,4704.0,-6.0,,1935.0,Y
738424,3903.0,46.5,6000.0,98.5,,1920.0,N
738437,3807.0,45.4,20075.0,3.0,,1925.0,N
738447,3809.0,93.8,4337.0,-16.3,,1920.0,Y
738450,4112.0,82.8,4000.0,53.3,,1920.0,Y
738502,4107.0,84.1,2500.0,-20.0,,1920.0,Y
738518,3805.0,81.8,1575.0,100.0,,0.0,N
738546,4014.0,60.8,2500.0,60.0,,1930.0,Y
738556,4101.0,70.0,1600.0,6.0,,1928.0,Y
738619,3803.0,0.0,2500.0,100.0,,0.0,N
738644,3804.0,97.3,2174.0,-27.3,,0.0,N
738653,4002.0,0.0,1800.0,100.0,,0.0,N
738663,4017.0,25.3,920.0,89.6,,1800.0,N
738666,4103.0,73.9,3700.0,57.8,,1955.0,Y
738668,,,24022.0,3.3,,1930.0,N
738731,4001.0,48.4,7500.0,53.5,,1960.0,N
738734,4005.0,69.9,2192.0,34.2,,1900.0,Y
738742,4111.0,69.6,2250.0,48.0,,1920.0,Y
738788,4112.0,0.0,1210.0,100.0,,0.0,N
738817,3901.0,85.0,3925.0,0.0,,1944.0,Y
738850,3802.0,75.7,2000.0,36.0,,1920.0,Y
738852,4010.0,90.9,2050.0,56.0,,1933.0,N
738862,4016.0,79.4,2640.0,46.4,,1920.0,Y
738894,4002.0,0.0,1805.0,100.0,,0.0,N
738929,4113.0,83.8,4500.0,51.7,,1950.0,Y
739014,4001.0,82.2,2000.0,44.4,,1910.0,Y
739022,4105.0,83.8,2550.0,-106.0,,1960.0,Y
739037,4111.0,85.2,2823.0,55.2,,1920.0,Y
739045,4103.0,80.3,6040.0,34.0,,1950.0,Y
739072,4110.0,84.0,4900.0,91.5,,1930.0,Y
739104,4102.0,85.0,2384.0,100.0,,0.0,N
739109,4110.0,70.0,2500.0,40.0,,1930.0,Y
739139,4109.0,84.7,1600.0,55.6,,1955.0,Y
739150,3901.0,75.5,17000.0,83.3,,1920.0,Y
739185,4009.0,71.5,4200.0,-20.0,,1960.0,Y
739227,3902.0,0.0,5700.0,100.0,,0.0,N
739238,3807.0,58.0,89775.0,-76.2,,1963.0,N
739274,4112.0,83.4,2400.0,11.7,,1925.0,Y
739422,3808.0,59.9,5377.0,-3.5,17.0,1988.0,Y
739431,3903.0,84.6,4268.0,40.0,,1925.0,Y
739443,4004.0,88.7,2016.0,27.5,,1900.0,Y
739478,4003.0,0.0,2000.0,100.0,,0.0,N
739481,4001.0,4.8,2500.0,98.0,,0.0,N
739483,4103.0,84.9,4000.0,40.0,,1940.0,Y
739495,4108.0,84.6,2442.0,70.3,,1935.0,Y
739567,4107.0,81.0,2567.0,63.0,,1925.0,Y
739570,4014.0,82.9,2500.0,25.6,,1925.0,Y
739596,4011.0,84.1,1440.0,63.7,,1940.0,Y
739603,3801.0,68.3,5083.0,17.2,,1910.0,N
739656,3702.0,84.9,1808.0,-3.3,,1960.0,Y
739661,4004.0,70.0,1425.0,-6.5,,1930.0,Y
739675,4005.0,70.1,2025.0,40.7,,1930.0,Y
739693,4008.0,85.8,6982.0,-115.2,,1940.0,N
739696,4103.0,84.7,3200.0,-14.0,,1930.0,Y
739792,4112.0,84.8,5000.0,26.7,,1955.0,Y
739841,4103.0,80.1,9750.0,75.0,,1920.0,Y
739909,4109.0,82.8,2000.0,-6.7,,1940.0,Y
739943,4016.0,80.9,2500.0,12.2,,1920.0,Y
739978,4007.0,0.0,8370.0,100.0,,0.0,N
739990,4018.0,69.2,4095.0,75.3,,1940.0,Y
740033,,,5102.0,-33.3,,2006.0,Y
