,puma,LotArea_07,availFAR_perc_07,st_2007,recent_built,recent_alter,is_st,has_disappered,has_lotincreased,has_merged
497143,4013,16160.0,94.0,,0,0,0,0,1,1
497147,3903,10416.0,71.7,,1,1,0,0,0,0
497183,4003,9375.0,67.0,,0,0,0,1,0,1
497203,4003,2500.0,100.0,,1,1,0,0,0,0
497224,3901,1520.0,100.0,,1,1,0,0,0,0
497231,4109,2050.0,100.0,,0,0,0,1,0,1
497267,3808,2008.0,80.8,,0,1,0,1,0,1
497305,4008,3000.0,94.4,,1,1,0,0,0,0
497326,4105,680.0,100.0,,1,0,0,0,1,1
497337,3810,22090.0,-78.4,,0,0,0,1,0,1
497367,4101,11700.0,90.0,,0,1,0,0,1,1
497395,4005,2825.0,43.2,,1,1,0,0,1,1
497426,4001,5000.0,60.0,,0,0,0,1,0,1
497466,4012,2003.0,100.0,,0,0,0,1,0,1
497474,3805,2625.0,75.2,,0,0,0,1,0,1
497496,4014,6000.0,100.0,,0,1,0,1,0,1
497507,4009,3000.0,100.0,,1,1,0,0,0,0
497591,nan,9439.0,100.0,,0,0,0,1,0,1
497641,4108,3800.0,65.6,,1,1,0,0,0,0
497690,4007,1600.0,100.0,,0,0,0,1,0,1
497773,3808,1688.0,78.1,,1,1,0,0,1,1
497780,nan,4000.0,100.0,,1,1,0,0,0,0
497797,4008,2500.0,100.0,,1,0,0,0,0,0
497850,4015,3000.0,38.9,,0,0,0,1,0,1
497879,4107,2105.0,-28.0,,1,0,0,0,0,0
497950,3802,5008.0,91.7,,0,0,0,1,0,1
498024,3810,6000.0,74.0,,0,0,0,1,0,1
498040,4114,3849.0,30.0,,1,1,0,0,0,0
498084,nan,3150.0,59.7,,1,0,0,0,0,0
498143,4001,2477.0,44.0,,0,0,0,1,0,1
498203,3804,3658.0,100.0,,0,1,0,1,0,1
498208,3902,2400.0,53.3,,1,1,0,0,0,0
498275,4007,1021.0,100.0,,0,0,0,1,0,1
498326,4103,8500.0,6.8,,0,0,0,1,0,1
498333,4110,2500.0,100.0,,1,1,0,0,0,0
498470,3806,2059.0,23.8,,0,0,0,1,0,1
498548,4004,5000.0,56.5,,0,1,0,1,0,1
498557,3807,2510.0,47.8,,0,0,0,1,0,1
498625,3902,8853.0,51.5,,0,0,0,1,0,1
498637,3710,2500.0,100.0,,0,0,0,1,0,1
498668,4018,2940.0,86.4,,0,0,0,1,0,1
498720,4002,2500.0,100.0,,0,0,0,1,0,1
498741,4001,5550.0,54.0,,0,0,0,1,0,1
498775,3810,4321.0,90.2,,0,0,0,1,0,1
498863,4002,4448.0,74.5,,0,0,0,1,0,1
498901,nan,2780.0,100.0,,1,1,0,0,0,0
498942,4001,2320.0,24.0,,0,1,0,1,0,1
498952,4011,2620.0,62.1,,1,0,0,0,0,0
498961,4104,8000.0,56.0,,1,1,0,0,0,0
499053,3901,11575.0,57.0,,0,1,0,0,1,1
499111,3710,1600.0,100.0,,1,0,0,0,0,0
499149,4006,1421.0,100.0,,0,1,0,1,0,1
499172,nan,2817.0,-13.6,,0,0,0,1,0,1
499177,3902,2000.0,43.3,,1,1,0,0,0,0
499197,4001,8108.0,66.7,,0,0,0,1,0,1
499212,3902,3230.0,63.3,,1,1,0,0,0,0
499252,4003,1139.0,100.0,,0,1,0,1,0,1
499331,4004,10137.0,89.6,,0,0,0,1,0,1
499423,3708,1615.0,45.1,,1,0,0,0,0,0
499458,4107,2500.0,100.0,,1,1,0,0,0,0
499503,4018,1800.0,74.1,,0,0,0,1,0,1
499560,4112,2002.0,46.4,,1,1,0,0,0,0
499637,3705,2501.0,100.0,,1,1,0,0,0,0
499657,4006,1525.0,100.0,,0,0,0,1,0,1
499734,4103,7342.0,100.0,,1,0,0,0,0,0
499739,4004,2500.0,100.0,,1,1,0,0,0,0
499834,4008,3224.0,100.0,,0,0,0,1,0,1
499849,4109,2500.0,49.0,,1,1,0,0,0,0
499944,4009,13000.0,46.4,,0,0,0,1,0,1
499952,3704,2880.0,72.0,,0,0,0,0,1,1
499986,4109,64625.0,82.7,,1,1,0,0,0,0
499998,4002,2090.0,60.5,,1,1,0,0,0,0
500040,4016,1800.0,-8.9,,0,0,0,0,1,1
500099,4001,23615.0,24.5,,0,0,0,0,1,1
500118,4105,10541.0,74.0,,1,1,0,0,0,0
500133,4113,4000.0,50.0,,1,1,0,0,0,0
500199,4003,2500.0,100.0,,1,0,0,0,0,0
500212,4008,1875.0,100.0,,0,0,0,1,0,1
500217,4109,4268.0,80.0,,0,1,0,0,1,1
500273,3903,5000.0,100.0,,1,0,0,0,0,0
500292,4003,5688.0,50.5,,1,1,0,0,0,0
500302,nan,1789.0,-97.0,,1,0,0,0,0,0
500314,4109,2000.0,82.2,,0,0,0,1,0,1
500406,4103,6000.0,38.9,,1,0,0,0,0,0
500426,4007,2500.0,11.9,,0,0,0,1,0,1
500441,nan,4500.0,100.0,,0,0,0,1,0,1
500466,4017,3000.0,-33.6,,0,0,0,1,0,1
500490,4005,800.0,-57.0,,1,0,0,0,0,0
500537,3709,24639.0,95.1,,0,0,0,1,0,1
500575,nan,5658.0,100.0,,1,1,0,0,0,0
500576,4012,2504.0,47.3,,0,1,0,1,0,1
500587,4004,2396.0,21.0,,0,1,0,1,0,1
500600,4001,2375.0,-93.8,,0,0,0,1,0,1
500614,3805,2753.0,71.4,,0,1,0,1,0,1
500622,4008,2000.0,100.0,,0,0,0,0,1,1
500642,nan,5467.0,13.3,,1,0,0,0,0,0
500671,4008,2000.0,-60.0,,0,0,0,0,1,1
500822,4103,3800.0,20.0,,1,1,0,0,0,0
500882,3704,3683.0,67.1,,0,0,0,1,0,1
500887,nan,11000.0,100.0,,0,0,0,1,0,1
500908,3804,13225.0,57.3,,1,1,0,0,0,0
500949,4001,2441.0,50.0,,0,0,0,1,0,1
500981,4007,1908.0,100.0,,0,0,0,1,0,1
501051,nan,2520.0,100.0,,1,0,0,0,0,0
501199,4109,34550.0,53.5,,0,0,0,1,0,1
501224,4114,2114.0,100.0,,1,1,0,0,0,0
501227,3803,1320.0,38.4,,0,0,0,1,0,1
501291,3809,1250.0,-22.2,,1,1,0,0,0,0
501327,4004,62930.0,49.2,,0,1,0,1,0,1
501333,4014,4017.0,56.4,,0,1,0,1,0,1
501344,4001,2750.0,100.0,,0,0,0,1,0,1
501376,3804,3475.0,100.0,,0,0,0,1,0,1
501425,3807,2050.0,90.2,,0,1,0,1,0,1
501481,3806,10042.0,100.0,253.0,1,0,1,0,1,1
501493,4001,2500.0,100.0,,1,1,0,0,0,0
501516,4001,10092.0,67.0,,1,1,0,0,1,1
501650,nan,2000.0,100.0,,1,1,0,0,1,1
501651,nan,50.0,100.0,,0,0,0,1,0,1
501653,4114,5650.0,52.0,,1,1,0,0,0,0
501760,3804,1615.0,100.0,,0,0,0,1,0,1
501786,4105,3000.0,6.7,,1,0,0,0,0,0
501798,4001,3200.0,33.3,,0,0,0,1,0,1
501803,4005,1800.0,38.0,,0,0,0,1,0,1
501818,nan,5000.0,100.0,,1,1,0,0,0,0
501835,3710,5000.0,100.0,,1,1,0,0,0,0
501848,4010,1592.0,92.2,,0,0,0,0,1,1
501880,nan,3135.0,-13.3,,1,0,0,0,0,0
502007,4005,2500.0,46.7,,1,1,0,0,0,0
502029,4011,2200.0,100.0,,1,1,0,0,0,0
502037,3807,2008.0,100.0,,0,1,0,1,0,1
502121,3801,1800.0,54.4,,0,0,0,1,0,1
502155,3802,6579.0,100.0,31.0,1,1,1,0,0,0
502165,4103,1977.0,60.0,,1,1,0,0,1,1
502185,4001,9450.0,67.0,,0,0,0,1,0,1
502314,3903,5994.0,100.0,,1,1,0,0,0,0
502350,4103,2500.0,100.0,,0,0,0,0,1,1
502360,3901,8000.0,85.0,,1,1,0,0,0,0
502507,4002,1300.0,-7.8,,1,0,0,0,0,0
502528,4101,4680.0,100.0,,1,1,0,0,1,1
502595,nan,10000.0,100.0,,1,1,0,0,0,0
502596,nan,3750.0,6.7,,1,0,0,0,0,0
502628,4103,2950.0,64.8,,1,1,0,0,0,0
502686,3804,1892.0,100.0,,0,0,0,1,0,1
502731,4011,3780.0,100.0,,0,0,0,1,0,1
502772,4110,2500.0,100.0,,1,0,0,0,0,0
502786,4102,2651.0,-74.4,,0,0,0,1,0,1
502847,4102,3800.0,100.0,,1,1,0,0,0,0
502890,3901,1520.0,100.0,,1,1,0,0,0,0
502893,3901,9010.0,100.0,,1,1,0,0,0,0
502894,4005,2000.0,58.8,,0,1,0,1,0,1
502903,nan,5577.0,100.0,,1,1,0,0,0,0
502917,4001,415.0,50.0,,0,0,0,1,0,1
503031,nan,320.0,100.0,,0,1,0,1,0,1
503115,4011,1800.0,100.0,,1,1,0,0,0,0
503120,3804,1875.0,90.0,,0,0,0,1,0,1
503132,4106,4000.0,8.7,,0,0,0,1,0,1
503246,3802,1881.0,100.0,,0,0,0,0,1,1
503332,3809,1886.0,65.7,,0,1,0,1,0,1
503352,3810,3596.0,100.0,,0,0,0,1,0,1
503422,nan,1800.0,1.2,,0,0,0,1,0,1
503511,4110,2500.0,100.0,,1,1,0,0,0,0
503554,4009,6000.0,80.0,,1,1,0,0,0,0
503635,4015,8275.0,100.0,,1,1,0,0,0,0
503676,4018,2375.0,52.3,,1,1,0,0,0,0
503730,4001,2500.0,81.5,,0,1,0,1,0,1
503764,3804,2250.0,50.0,,1,1,0,0,1,1
503835,3807,10750.0,-8.0,,0,0,0,1,0,1
503988,4007,2000.0,88.2,,0,1,0,1,0,1
504002,3902,5340.0,100.0,,1,1,0,0,0,0
504118,3903,15120.0,53.3,,0,0,0,0,1,1
504156,4001,20057.0,-82.2,,0,0,0,1,0,1
504196,3804,2498.0,100.0,,0,0,0,1,0,1
504247,4018,2800.0,74.9,,1,1,0,0,1,1
504251,4007,3217.0,69.1,,1,1,0,0,0,0
504259,4001,2500.0,32.1,,1,1,0,0,0,0
504345,3710,2694.0,100.0,,0,0,0,1,0,1
504355,nan,4000.0,100.0,,0,0,0,1,0,1
504404,4114,2818.0,100.0,,1,1,0,0,0,0
504424,nan,2410.0,100.0,,1,1,0,0,0,0
504461,3901,8400.0,78.0,,1,1,0,0,0,0
504525,nan,2000.0,100.0,,1,1,0,0,0,0
504657,4012,8014.0,71.5,,0,0,0,0,1,1
504674,3803,1751.0,100.0,,0,1,0,1,0,1
504677,4102,7220.0,67.1,,0,0,0,1,0,1
504703,3709,20406.0,100.0,,1,1,0,0,0,0
504772,3810,8797.0,-0.3,,0,0,0,1,0,1
504806,3804,1720.0,75.0,,0,0,0,1,0,1
504817,4013,10708.0,77.5,,0,1,0,1,0,1
504852,4004,2525.0,100.0,,0,1,0,1,0,1
504866,4012,2504.0,77.8,,0,0,0,1,0,1
504885,nan,16352.0,100.0,,1,1,0,0,0,0
504925,3810,2114.0,100.0,,1,1,0,0,0,0
504930,4104,12016.0,46.0,,1,0,0,0,0,0
505068,nan,3770.0,100.0,,0,0,0,0,1,1
505090,4104,4000.0,55.0,,1,0,0,0,0,0
505120,4101,3750.0,-31.7,,0,0,0,1,0,1
505132,4007,1667.0,100.0,,1,1,0,0,0,0
505133,4002,1800.0,-9.9,,0,0,0,1,0,1
505195,3901,4000.0,-38.3,,1,0,0,0,0,0
505243,4103,2750.0,58.7,,1,1,0,0,0,0
505258,3807,3801.0,100.0,,0,1,0,1,0,1
505301,3901,9300.0,66.0,,1,1,0,0,0,0
505349,nan,480.0,100.0,,0,0,0,1,0,1
505387,4114,4000.0,100.0,,1,0,0,0,0,0
505435,4110,1108.0,-89.6,,1,0,0,0,0,0
505509,nan,160.0,100.0,,0,0,0,0,1,1
505511,nan,4400.0,100.0,,1,1,0,0,0,0
505543,3902,5300.0,30.0,,1,1,0,0,0,0
505568,3901,1860.0,100.0,,1,1,0,0,0,0
505575,3702,2422.0,100.0,,1,1,0,0,0,0
505586,4111,6992.0,100.0,,1,1,0,0,0,0
505606,3903,40800.0,100.0,,0,0,0,1,0,1
505613,4101,1850.0,50.6,,0,0,0,1,0,1
505617,4013,30380.0,8.3,97.0,0,0,1,1,0,1
505707,4007,6388.0,80.2,,0,0,0,1,0,1
505741,4014,4007.0,-13.6,,0,0,0,1,0,1
505776,4009,10317.0,100.0,,0,1,0,0,1,1
505793,4004,2250.0,100.0,,1,1,0,0,0,0
505838,4008,2000.0,100.0,,0,0,0,1,0,1
505846,3702,4700.0,28.0,,0,0,0,1,0,1
505917,3809,1033.0,20.9,,0,0,0,1,0,1
505977,3701,5000.0,100.0,,1,1,0,0,0,0
506011,nan,9464.0,100.0,,0,0,0,1,0,1
506056,4017,4000.0,64.8,,1,1,0,0,0,0
506073,4001,2969.0,52.7,,0,0,0,1,0,1
506080,4017,4000.0,100.0,,0,1,0,1,0,1
506146,3809,4488.0,-15.2,,0,0,0,1,0,1
506151,4105,3369.0,-8.3,,1,0,0,0,0,0
506157,3901,12000.0,90.0,,1,1,0,0,0,0
506307,3807,2173.0,100.0,,1,1,0,0,1,1
506378,4011,11625.0,100.0,,1,1,0,0,0,0
506416,4104,6000.0,48.3,,1,1,0,0,0,0
506427,4009,2006.0,-98.9,,1,0,0,0,0,0
506569,4014,3756.0,100.0,,1,1,0,0,0,0
506585,nan,5000.0,100.0,,0,0,0,1,0,1
506661,nan,600.0,100.0,,1,1,0,0,1,1
506665,nan,2632.0,-33.3,,1,0,0,0,0,0
506686,nan,4223.0,-48.3,,1,0,0,0,0,0
506748,4005,2500.0,20.0,,1,1,0,0,1,1
506783,4010,2504.0,100.0,,1,1,0,0,0,0
506786,3901,6125.0,48.3,,1,1,0,0,0,0
506853,3804,7569.0,100.0,,1,0,0,0,0,0
506882,nan,4140.0,100.0,,0,0,0,0,1,1
506884,nan,2240.0,100.0,,0,0,0,1,0,1
506947,3704,2500.0,-80.0,,1,0,0,0,0,0
507006,nan,5000.0,100.0,,1,1,0,0,0,0
507088,4109,4000.0,63.8,,0,1,0,1,0,1
507155,4007,2000.0,30.9,,0,0,0,0,1,1
507183,4102,2080.0,100.0,,0,1,0,1,0,1
507193,4105,5000.0,30.0,,1,1,0,0,0,0
507203,4002,1540.0,25.1,,1,0,0,0,0,0
507234,nan,2575.0,-61.7,,1,0,0,0,0,0
507258,3705,2521.0,100.0,,0,0,0,1,0,1
507274,nan,2000.0,100.0,,0,0,0,1,0,1
507278,nan,742.0,100.0,,0,0,0,1,0,1
507320,4004,1470.0,100.0,,0,0,0,1,0,1
507391,4109,3388.0,77.8,,1,1,0,0,1,1
507411,3903,2727.0,85.0,,0,1,0,1,0,1
507460,4007,1600.0,38.0,,0,0,0,0,1,1
507499,4004,1650.0,24.3,,0,0,0,1,0,1
507605,4109,42575.0,48.3,,1,1,0,0,0,0
507631,4104,5000.0,36.0,,1,1,0,0,0,0
507649,nan,2539.0,50.6,,1,1,0,0,0,0
507714,4015,6050.0,54.9,,1,1,0,0,0,0
507766,nan,2863.0,100.0,,1,1,0,0,0,0
507785,4004,4800.0,61.9,,0,1,0,1,0,1
507786,4008,2625.0,-64.8,,0,0,0,0,1,1
507797,4113,3440.0,24.0,,1,1,0,0,1,1
507864,nan,3988.0,-46.7,,1,0,0,0,0,0
507876,4009,6300.0,81.9,,0,0,0,1,0,1
508031,3703,3773.0,100.0,,1,1,0,0,0,0
508050,4003,2021.0,100.0,,1,1,0,0,0,0
508063,nan,1520.0,100.0,,1,1,0,0,0,0
508131,nan,1403.0,100.0,,0,0,0,1,0,1
508167,4007,6707.0,100.0,,0,0,0,1,0,1
508171,4107,2500.0,19.7,,1,0,0,0,0,0
508174,4104,4354.0,-13.3,,0,1,0,1,0,1
508179,4002,3750.0,79.4,,0,0,0,1,0,1
508198,4005,1600.0,100.0,,0,1,0,1,0,1
508201,nan,3300.0,-21.7,,1,0,0,0,0,0
508230,4112,2000.0,100.0,,1,1,0,0,1,1
508232,4112,4000.0,100.0,,0,0,0,1,0,1
508235,4109,2464.0,100.0,,1,1,0,0,1,1
508263,4004,2250.0,100.0,,1,1,0,0,0,0
508272,nan,3444.0,100.0,,0,1,0,1,0,1
508279,3705,7667.0,100.0,,1,1,0,0,0,0
508286,4018,11800.0,92.0,,1,1,0,0,0,0
508294,3702,3304.0,-22.2,,1,0,0,0,0,0
508393,4012,2504.0,73.5,,0,0,0,1,0,1
508426,4015,2397.0,-10.4,,0,0,0,1,0,1
508427,3902,10000.0,70.0,,1,1,0,0,0,0
508435,3804,1907.0,100.0,,0,0,0,1,0,1
508480,3808,2800.0,71.7,,0,0,0,1,0,1
508523,4103,5000.0,72.2,,1,1,0,0,1,1
508573,4004,1600.0,100.0,,1,1,0,0,0,0
508581,4015,1967.0,-71.2,,1,0,0,0,0,0
508586,4018,3740.0,-35.0,,0,1,0,0,1,1
508587,4103,13316.0,52.0,,1,1,0,0,0,0
508724,3807,9591.0,9.6,,0,0,0,1,0,1
508787,nan,5080.0,77.6,,1,1,0,0,0,0
508842,4005,2500.0,-23.5,,0,0,0,1,0,1
508852,4103,5075.0,15.0,,0,0,0,0,1,1
508865,4001,2500.0,-20.2,,0,0,0,1,0,1
508880,nan,2525.0,100.0,,1,1,0,0,0,0
508922,nan,3200.0,-1.7,,1,0,0,0,0,0
508927,3810,9067.0,33.9,,1,1,0,0,0,0
508986,3807,6025.0,36.1,,1,1,0,0,0,0
509013,4006,5460.0,72.7,,0,0,0,1,0,1
509036,4018,1306.0,77.0,,0,0,0,1,0,1
509106,nan,5596.0,100.0,,0,1,0,1,0,1
509153,nan,4700.0,100.0,,1,1,0,0,0,0
509176,4015,10165.0,100.0,,1,0,0,0,0,0
509180,3705,4424.0,-70.4,,0,0,0,1,0,1
509209,4002,2500.0,100.0,,1,1,0,0,0,0
509232,4106,4000.0,74.4,,1,1,0,0,0,0
509248,4014,2504.0,33.7,,0,0,0,1,0,1
509255,4001,1222.0,100.0,,0,0,0,1,0,1
509296,3705,2099.0,100.0,,0,0,0,1,0,1
509299,4018,1800.0,100.0,,0,0,0,1,0,1
509344,4009,1800.0,-86.7,,0,0,0,0,1,1
509393,3903,34958.0,32.0,,0,0,0,0,1,1
509408,4109,5000.0,100.0,,0,1,0,1,0,1
509448,3709,2280.0,20.0,,1,1,0,0,0,0
509461,nan,2400.0,100.0,,0,0,0,1,0,1
509546,4014,2460.0,-88.8,,0,0,0,1,0,1
509606,4008,1494.0,-32.0,,0,0,0,1,0,1
509634,4001,1015.0,8.8,,0,1,0,0,1,1
509822,4015,3556.0,86.3,,1,1,0,0,0,0
509871,4005,8800.0,-32.0,,1,0,0,0,0,0
510034,4011,5000.0,90.1,,0,0,0,0,1,1
510081,4010,527.0,100.0,,0,0,0,1,0,1
510158,4112,6400.0,78.3,,1,0,0,0,0,0
510214,3804,2523.0,100.0,,0,0,0,1,0,1
510215,4105,6331.0,23.3,,0,0,0,1,0,1
510234,nan,108.0,100.0,,0,0,0,1,0,1
510238,4103,6000.0,65.0,,0,1,0,0,1,1
510240,4111,3600.0,100.0,,1,0,0,0,0,0
510276,nan,3308.0,-10.3,,1,0,0,0,0,0
510329,nan,3106.0,100.0,,1,1,0,0,0,0
510403,3807,2508.0,58.7,,0,1,0,1,0,1
510411,4103,5000.0,41.7,,1,1,0,0,0,0
510453,3703,8275.0,-6.7,,0,0,0,1,0,1
510457,4112,1350.0,100.0,,0,0,0,1,0,1
510481,4101,5585.0,100.0,,0,0,0,1,0,1
510512,4104,5288.0,32.0,,1,1,0,0,0,0
510573,4004,1518.0,100.0,,0,0,0,1,0,1
510621,3903,23801.0,48.3,,1,1,0,0,0,0
510631,4110,2500.0,100.0,,1,1,0,0,0,0
510667,3707,2500.0,100.0,,1,1,0,0,0,0
510735,4103,6600.0,100.0,,1,1,0,0,0,0
510746,nan,3800.0,100.0,,0,0,0,1,0,1
510806,3810,24960.0,-12.2,,0,0,0,1,0,1
510846,nan,2950.0,11.2,,0,0,0,1,0,1
510895,nan,2113.0,-83.3,,1,0,0,0,0,0
510926,3710,2022.0,14.4,,1,0,0,0,0,0
510938,nan,2670.0,100.0,,1,1,0,0,0,0
510973,4017,3867.0,17.6,,0,0,0,1,0,1
510977,4103,9576.0,77.8,,1,1,0,0,0,0
511002,4002,2500.0,100.0,,0,0,0,1,0,1
511042,4016,3000.0,38.3,,1,1,0,0,0,0
511048,4103,6400.0,64.0,,1,1,0,0,0,0
511064,nan,2508.0,-91.2,,0,0,0,1,0,1
511083,4003,2500.0,52.3,,0,0,0,1,0,1
511149,4012,2003.0,100.0,,1,1,0,0,0,0
511156,4105,4000.0,0.0,,1,0,0,0,0,0
511179,4002,1520.0,100.0,,0,0,0,0,1,1
511289,nan,10065.0,100.0,,0,0,0,1,0,1
511303,4103,5000.0,26.0,,0,0,0,0,1,1
511371,nan,8000.0,100.0,,1,1,0,0,0,0
511375,4004,1506.0,84.4,,0,0,0,1,0,1
511402,4104,4000.0,53.3,,1,0,0,0,0,0
511406,3808,1342.0,59.4,,0,0,0,0,1,1
511420,4005,4450.0,100.0,,0,0,0,1,0,1
511460,3705,1511.0,100.0,,0,0,0,1,0,1
511464,nan,4502.0,100.0,,0,0,0,1,0,1
511477,4006,2017.0,100.0,,1,1,0,0,0,0
511515,4106,13308.0,54.0,,1,1,0,0,0,0
511583,4110,2500.0,72.0,,1,1,0,0,0,0
511604,3806,1686.0,24.1,,0,1,0,1,0,1
511606,4012,2504.0,10.0,,0,0,0,0,1,1
511631,3808,1688.0,82.6,,0,0,0,1,0,1
511638,3806,7663.0,45.4,,1,1,0,0,0,0
511667,4113,1874.0,-77.8,,0,0,0,0,1,1
511678,4103,4100.0,51.7,,1,0,0,0,0,0
511752,3808,1688.0,78.2,,0,0,0,1,0,1
511767,4015,5030.0,63.7,,0,0,0,1,0,1
511824,4011,2000.0,100.0,,1,1,0,0,0,0
511833,4112,60100.0,90.0,,0,0,0,0,1,1
511886,4112,5840.0,64.0,,0,0,0,0,1,1
511919,4004,5400.0,68.8,,1,1,0,0,0,0
511927,4004,4744.0,-18.5,,0,0,0,1,0,1
511964,4004,1875.0,100.0,,0,0,0,1,0,1
512019,4006,3300.0,100.0,,0,0,0,1,0,1
512074,4014,2185.0,-2.4,,0,0,0,0,1,1
512075,4108,1900.0,75.0,,0,1,0,1,0,1
512076,4103,2500.0,71.0,,1,1,0,0,0,0
512201,nan,80.0,100.0,,0,0,0,1,0,1
512277,4017,5000.0,50.0,,1,1,0,0,0,0
512299,4005,9184.0,28.2,,0,0,0,1,0,1
512354,4014,4329.0,60.5,,1,0,0,0,0,0
512512,4015,5625.0,85.5,,1,1,0,0,0,0
512618,nan,2200.0,100.0,,0,0,0,1,0,1
512639,4001,2500.0,42.4,,0,0,0,1,0,1
512651,4009,1850.0,23.3,,0,0,0,0,1,1
512672,3705,7836.0,100.0,,0,0,0,1,0,1
512708,3705,2756.0,100.0,,1,1,0,0,0,0
512728,4001,2500.0,53.1,,1,1,0,0,0,0
512736,4018,2021.0,-42.4,,0,1,0,1,0,1
512756,4010,3126.0,74.9,,1,1,0,0,0,0
512795,4003,1850.0,51.0,,0,0,0,1,0,1
512864,3807,3477.0,100.0,,1,1,0,0,1,1
512886,4004,2500.0,61.3,,0,1,0,1,0,1
512907,nan,9000.0,100.0,,0,0,0,1,0,1
512928,4101,5374.0,4.9,14.0,1,0,1,0,0,0
512954,4006,33900.0,72.7,,1,1,0,0,0,0
512981,4014,3756.0,74.9,,0,0,0,1,0,1
513010,4007,2666.0,100.0,,0,0,0,1,0,1
513020,nan,53000.0,100.0,,0,0,0,1,0,1
513023,3901,14640.0,66.7,,1,1,0,0,0,0
513054,4006,1031.0,100.0,,0,0,0,1,0,1
513072,4001,7452.0,100.0,,1,1,0,0,0,0
513077,4002,2500.0,100.0,,1,0,0,0,0,0
513110,4101,3529.0,75.0,,1,1,0,0,0,0
513115,4109,15000.0,72.0,,1,1,0,0,0,0
513154,4002,2500.0,100.0,,1,1,0,0,0,0
513178,3902,2400.0,-10.0,,0,1,0,0,1,1
513218,4012,10017.0,50.0,,1,1,0,0,0,0
513280,4003,10000.0,49.8,,1,1,0,0,0,0
513357,4114,2106.0,100.0,,0,0,0,0,1,1
513430,nan,6000.0,100.0,,0,0,0,1,0,1
513495,3903,1927.0,54.1,,0,0,0,0,1,1
513506,3708,4109.0,100.0,,1,0,0,0,0,0
513527,4018,1750.0,100.0,,0,0,0,1,0,1
513529,3802,26538.0,89.7,,0,0,0,1,0,1
513537,nan,14000.0,100.0,,0,0,0,1,0,1
513644,4005,5017.0,83.3,,0,0,0,0,1,1
513704,4012,2504.0,55.0,,0,0,0,1,0,1
513707,nan,1242.0,78.9,,0,0,0,1,0,1
513729,4012,6414.0,41.5,,0,0,0,1,0,1
513747,4009,12473.0,66.7,,1,0,0,0,0,0
513755,3810,14020.0,96.4,,0,1,0,1,0,1
513794,3705,5040.0,51.4,,0,0,0,1,0,1
513851,4016,5155.0,-29.8,,0,0,0,1,0,1
513857,3903,2500.0,96.7,,0,0,0,1,0,1
513866,4112,3000.0,32.2,10.0,1,1,1,0,0,0
513887,3807,2650.0,100.0,,0,0,0,1,0,1
513931,4005,5894.0,-4.0,15.0,0,0,1,1,0,1
513980,4002,6325.0,100.0,,1,1,0,0,0,0
513981,4006,2200.0,60.1,,0,0,0,0,1,1
514007,4014,1500.0,60.9,,1,1,0,0,0,0
514054,4002,2500.0,100.0,,1,1,0,0,0,0
514095,4007,1667.0,100.0,,1,1,0,0,0,0
514103,4007,1626.0,100.0,,1,1,0,0,0,0
514162,3807,2510.0,30.9,1.0,0,0,1,1,0,1
514207,4016,1033.0,100.0,,0,0,0,0,1,1
514349,4103,4125.0,8.3,,0,0,0,1,0,1
514372,nan,2058.0,47.4,,1,0,0,0,0,0
514413,4109,2500.0,64.8,,1,1,0,0,0,0
514415,3705,5592.0,100.0,,0,0,0,0,1,1
514420,4103,1980.0,69.5,,1,1,0,0,0,0
514453,3902,5000.0,100.0,,0,0,0,1,0,1
514483,4106,6000.0,100.0,,1,0,0,0,0,0
514492,4103,5601.0,8.0,,1,1,0,0,0,0
514498,4104,4000.0,31.7,,1,1,0,0,0,0
514499,nan,4200.0,100.0,,1,1,0,0,0,0
514570,4111,2500.0,63.2,,1,1,0,0,0,0
514580,3902,3500.0,3.3,,1,0,0,0,0,0
514597,3805,2597.0,100.0,,0,0,0,1,0,1
514655,nan,3809.0,-58.3,,1,0,0,0,0,0
514713,4007,25247.0,100.0,,1,1,0,0,0,0
514730,3903,12125.0,61.7,,1,1,0,0,0,0
514747,4105,3742.0,100.0,,0,1,0,0,1,1
514786,4014,3005.0,43.2,,1,1,0,0,0,0
514815,4003,4100.0,100.0,47.0,0,0,1,0,1,1
514835,nan,1961.0,100.0,,1,1,0,0,1,1
514851,3803,2725.0,-54.2,,0,0,0,1,0,1
515016,3810,5542.0,30.8,,0,1,0,0,1,1
515070,4008,1800.0,100.0,,1,1,0,0,0,0
515174,4014,4500.0,-23.5,,0,0,0,1,0,1
515188,4106,4215.0,100.0,,0,0,0,1,0,1
515204,nan,1937.0,14.4,,1,0,0,0,0,0
515218,nan,2830.0,100.0,,0,0,0,1,0,1
515236,4016,4000.0,52.0,,1,1,0,0,1,1
515260,4002,2500.0,17.7,,0,0,0,1,0,1
515279,nan,8000.0,100.0,,0,0,0,1,0,1
515322,4103,4000.0,55.6,,1,1,0,0,0,0
515335,4109,5123.0,85.4,,1,1,0,0,0,0
515363,4001,2500.0,100.0,,1,1,0,0,1,1
515390,3708,6421.0,100.0,,0,0,0,1,0,1
515556,nan,2436.0,100.0,,0,1,0,1,0,1
515594,nan,9522.0,100.0,,0,0,0,1,0,1
515622,4002,1279.0,100.0,,0,0,0,1,0,1
515641,nan,2190.0,100.0,,1,1,0,0,0,0
515759,4001,265.0,100.0,,0,0,0,1,0,1
515781,4003,1900.0,21.0,,0,0,0,1,0,1
